#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
87,conf/sigmod/LakshmananPZ03a,872859,"Yan Zhao, Laks V. S. Lakshmanan, Jian Pei",SOCQET: Semantic OLAP Compressed Cube Summarization,SIGMOD Conference,2003.0,"SungRan Cho, Sihem Amer-Yahia, Laks V. S. Lakshmanan, Divesh Srivastava",LockX: a system for efficiently querying secure XML,International Conference on Management of Data,2003,0
88,conf/sigmod/Larson01,375792,Per-ke Larson,XML Data Management Go Native or Spruce up Relational Systems? (Panel Abstract),SIGMOD Conference,2001.0,"Per-ke Larson, Dana Florescu, Goetz Graefe, Guido Moerkotte, Hamid Pirahesh, Harald Schning",XML data management (panel session): go native or spruce up relational systems?,International Conference on Management of Data,2001,1
89,conf/sigmod/LaursenOP94,191933,"Mark Porter, Andrew Laursen, Jeffrey Olkin",Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data,SIGMOD Conference,1994.0,"Andrew Laursen, Jeffrey Olkin, Mark Porter",Oracle media server: providing consumer based interactive access to multimedia data,International Conference on Management of Data,1994,1
90,conf/sigmod/LiBCS00,336583,"Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith",SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine,SIGMOD Conference,,"Chung-Sheng Li, Lawrence D. Bergman, Yuan-Chi Chang, Vittorio Castelli, John R. Smith",SPIRE: a progressive content-based spatial image retrieval engine,International Conference on Management of Data,2000,1
91,conf/sigmod/LiC95,223897,"Wen-Syan Li, Chris Clifton",Semint: A System Prototype for Semantic Integration in Heterogeneous Databases,SIGMOD Conference,1995.0,"Wen-Syan Li, Chris Clifton",Semint: a system prototype for semantic integration in heterogeneous databases,International Conference on Management of Data,1995,1
92,conf/sigmod/LiefkeS00,335405,"Hartmut Liefke, Dan Suciu",XMILL: An Efficient Compressor for XML Data,SIGMOD Conference,2000.0,"Hartmut Liefke, Dan Suciu",XMill: an efficient compressor for XML data,International Conference on Management of Data,2000,1
93,conf/sigmod/LiskovACDGGMMS96,233346,"Atul Adya, Liuba Shrira, Miguel Castro, Robert Gruber, Andrew C. Myers, Barbara Liskov, Umesh Maheshwari, Sanjay Ghemawat, Mark Day",Safe and Efficient Sharing of Persistent Objects in Thor,SIGMOD Conference,1996.0,"B. Liskov, A. Adya, M. Castro, S. Ghemawat, R. Gruber, U. Maheshwari, A. C. Myers, M. Day, L. Shrira",Safe and efficient sharing of persistent objects in Thor,International Conference on Management of Data,1996,1
94,conf/sigmod/LometW98,276345,"David B. Lomet, Gerhard Weikum",Efficient and Transparent Application Recovery in Client-Server Information Systems,SIGMOD Conference,1998.0,"David Lomet, Gerhard Weikum",Efficient transparent application recovery in client-server information systems,International Conference on Management of Data,1998,1
95,conf/sigmod/MaddenFHH03,336570,"Samuel Madden, Wei Hong, Joseph M. Hellerstein, Michael J. Franklin",The Design of an Acquisitional Query Processor For Sensor Networks,SIGMOD Conference,2003.0,"M. Jarke, C. Quix, D. Calvanese, M. Lenzerini, E. Franconi, S. Ligoudistianos, P. Vassiliadis, Y. Vassiliou",Concept based design of data warehouses: the DWQ demonstrators,International Conference on Management of Data,2000,0
96,conf/sigmod/MiloAABN03,945737,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",Exchanging Intensional XML Data,SIGMOD Conference,2003.0,"Evaggelia Pitoura, Serge Abiteboul, Dieter Pfoser, George Samaras, Michalis Vazirgiannis",DBGlobe: a service-oriented P2P system for global computing,ACM SIGMOD Record,2003,0
97,conf/sigmod/MinPC03,872775,"Myung-Jae Park, Jun-Ki Min, Chin-Wan Chung",XPRESS: A Queriable Compression for XML Data,SIGMOD Conference,2003.0,"Jun-Ki Min, Myung-Jae Park, Chin-Wan Chung",XPRESS: a queriable compression for XML data,International Conference on Management of Data,2003,1
98,conf/sigmod/MistryRSR01,375703,"Krithi Ramamritham, Hoshi Mistry, Prasan Roy, S. Sudarshan",Materialized View Selection and Maintenance Using Multi-Query Optimization,SIGMOD Conference,2001.0,"Hoshi Mistry, Prasan Roy, S. Sudarshan, Krithi Ramamritham",Materialized view selection and maintenance using multi-query optimization,International Conference on Management of Data,2001,1
99,conf/sigmod/Mohan94,191990,C. Mohan,A Survey and Critique of Advanced Transaction Models,SIGMOD Conference,1994.0,C. Mohan,A survey and critique of advanced transaction models,International Conference on Management of Data,1994,1
100,conf/sigmod/MohanN94,872826,"C. Mohan, Inderpal Narang",ARIES/CSA: A Method for Database Recovery in Client-Server Architectures,SIGMOD Conference,1994.0,Charu C. Aggarwal,A framework for diagnosing changes in evolving data streams,International Conference on Management of Data,2003,0
101,conf/sigmod/MoonWH02,564735,"Kyu-Young Whang, Yang-Sae Moon, Wook-Shin Han",General match: a subsequence matching method in time-series databases based on generalized windows,,2002.0,"Yang-Sae Moon, Kyu-Young Whang, Wook-Shin Han",General match: a subsequence matching method in time-series databases based on generalized windows,International Conference on Management of Data,2002,1
102,conf/sigmod/MotakisZ97,253359,"Iakovos Motakis, Carlo Zaniolo",Temporal Aggregation in Active Database Rules,SIGMOD Conference,1997.0,"Iakovos Motakis, Carlo Zaniolo",Temporal aggregation in active database rules,International Conference on Management of Data,1997,1
103,conf/sigmod/NestorovAM98,253327,"Serge Abiteboul, Rajeev Motwani, Svetlozar Nestorov",Extracting Schema from Semistructured Data,SIGMOD Conference,1998.0,"Sergey Brin, Rajeev Motwani, Craig Silverstein",Beyond market baskets: generalizing association rules to correlations,International Conference on Management of Data,1997,0
104,conf/sigmod/NestorovAM98,375723,"Serge Abiteboul, Rajeev Motwani, Svetlozar Nestorov",Extracting Schema from Semistructured Data,SIGMOD Conference,1998.0,"Benjamin Nguyen, Serge Abiteboul, Grgory Cobena, Miha Preda",Monitoring XML data on the Web,International Conference on Management of Data,2001,0
105,conf/sigmod/NgLK98,276364,"KianSing Ng, Huan Liu, HweeBong Kwah",A Data Mining Application: Customes Retention at the Port of Singapore Authority (PSA),SIGMOD Conference,1998.0,"KianSing Ng, Huan Liu, HweeBong Kwah",A data mining application: customer retention at the Port of Singapore Authority (PSA),International Conference on Management of Data,1998,1
106,conf/sigmod/Nori00,335474,Anil Nori,Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),SIGMOD Conference,2000.0,Anil K. Nori,Application architecture (panel session): 2Tier or 3Tier? What is DBMS's role?,International Conference on Management of Data,2000,0
107,conf/sigmod/OoiTZGLLLNSWZ03,672206,"Chu Yee Liau, Aoying Zhou, Wee Siong Ng, Ming Zhang, Bo Ling, Chin Hong Goh, Yanfeng Shu, Kian-Lee Tan, Yingguang Li, Xiaoyu Wang, Beng Chin Ooi",PeerDB: Peering into Personal Databases,SIGMOD Conference,2003.0,"Aoying Zhou, Hongjun Lu, Shihui Zheng, Yuqi Liang, Long Zhang, Wenyun Ji, Zengping Tian",VXMLR: A Visual XML-Relational Database System,Very Large Data Bases,2001,0
108,conf/sigmod/OoiTZGLLLNSWZ03,872860,"Chu Yee Liau, Aoying Zhou, Wee Siong Ng, Ming Zhang, Bo Ling, Chin Hong Goh, Yanfeng Shu, Kian-Lee Tan, Yingguang Li, Xiaoyu Wang, Beng Chin Ooi",PeerDB: Peering into Personal Databases,SIGMOD Conference,2003.0,"Aoying Zhou, Qing Wang, Zhimao Guo, Xueqing Gong, Shihui Zheng, Hongwei Wu, Jianchang Xiao, Kun Yue, Wenfei Fan",TREX: DTD-conforming XML to XML transformations,International Conference on Management of Data,2003,0
109,conf/sigmod/PapadiasTSE95,765756,"Dimitris Papadias, Timos K. Sellis, Yannis Theodoridis, Max J. Egenhofer",Topological Relations in the World of Minimum Bounding Rectangles: A Study with R-trees,SIGMOD Conference,1995.0,"Krithi Ramamritham, Panos K. Chrysanthis",A taxonomy of correctness criteria in database applications,The VLDB Journal  The International Journal on Very Large Data Bases,1996,0
110,conf/sigmod/PaparizosACJLNPSWWY03,764201,"Laks V. S. Lakshmanan, Stelios Paparizos, Nuwee Wiwatwattana, Cong Yu, Jignesh M. Patel, H. V. Jagadish, Andrew Nierman, Divesh Srivastava, Adriane Chapman, Yuqing Wu, Shurug Al-Khalifa",TIMBER: A Native System for Querying XML,SIGMOD Conference,2003.0,"H. V. Jagadish, S. Al-Khalifa, A. Chapman, L. V. S. Lakshmanan, A. Nierman, S. Paparizos, J. M. Patel, D. Srivastava, N. Wiwatwattana, Y. Wu, C. Yu",TIMBER: A native XML database,The VLDB Journal  The International Journal on Very Large Data Bases,2002,0
111,conf/sigmod/PatelYKTNBHRLEKGDN97,671013,"Curt Ellmann, Roger Lueder, Jignesh M. Patel, Jie-Bing Yu, Nancy E. Hall, Josef Burger, David J. DeWitt, Navin Kabra, Karthikeyan Ramasamy, Shelly Guo, Jeffrey F. Naughton, Biswadeep Nag, Jim Kupsch, Kristin Tufte","Building a Scaleable Geo-Spatial DBMS: Technology, Implementation, and Evaluation",SIGMOD Conference,1997.0,"H. V. Jagadish, P. P. S. Narayan, S. Seshadri, S. Sudarshan, Rama Kanneganti",Incremental Organization for Data Recording and Warehousing,Very Large Data Bases,1997,0
112,conf/sigmod/PolyzotisG02,507347,"Minos N. Garofalakis, Neoklis Polyzotis",Statistical synopses for graph-structured XML databases,SIGMOD Conference,2002.0,"Zhan Cui, Dean Jones, Paul O'Brien",Semantic B2B integration: issues in ontology-based approaches,ACM SIGMOD Record,2002,0
113,conf/sigmod/PoosalaIHS96,673470,"Eugene J. Shekita, Viswanath Poosala",Improved Histograms for Selectivity Estimation of Range Predicates,SIGMOD Conference,1996.0,Ramesh Bhashyam,"TPC-D: The Challenges, Issues and Results",Very Large Data Bases,1996,0
114,conf/sigmod/QuassWGHLMNRRAUW96,245887,"Janet L. Wiener, Jason McHugh, Serge Abiteboul, Qingshan Luo, Anand Rajaraman, Dallan Quass, Jeffrey D. Ullman, Roy Goldman, Hugo Rivero, Jennifer Widom, Svetlozar Nestorov, Kevin Haas",LORE: A Lightweight Object REpository for Semistructured Data,SIGMOD Conference,1996.0,"M. Rafanelli, A. Bezenchek, L. Tininini",The aggregate data problem: a system for their definition and management,ACM SIGMOD Record,1996,0
115,conf/sigmod/RamanH02,564723,"Joseph M. Hellerstein, Vijayshankar Raman",Partial results for online query processing,SIGMOD Conference,2002.0,"Vijayshankar Raman, Joseph M. Hellerstein",Partial results for online query processing,International Conference on Management of Data,2002,1
116,conf/sigmod/ReveszCKLLW00,336590,"Yuguo Liu, Yiming Li, Pradip Kanjamala, Rui Chen, Yonghui Wang, Peter Z. Revesz",The MLPQ/GIS Constraint Database System,SIGMOD Conference,2000.0,"Peter Revesz, Rui Chen, Pradip Kanjamala, Yiming Li, Yuguo Liu, Yonghui Wang",The MLPQ/GIS constraint database system,International Conference on Management of Data,2000,1
117,conf/sigmod/RiedelFGN00,276388,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",Data Mining on an OLTP System (Nearly) for Free,SIGMOD Conference,2000.0,"Osmar R. Zaane, Jiawei Han, Ze-Nian Li, Sonny H. Chee, Jenny Y. Chiang",MultiMediaMiner: a system prototype for multimedia data mining,International Conference on Management of Data,1998,0
118,conf/sigmod/RinfretOO01,375669,"Elizabeth J. O'Neil, Denis Rinfret, Patrick E. O'Neil",Bit-Sliced Index Arithmetic,SIGMOD Conference,2001.0,"Denis Rinfret, Patrick O'Neil, Elizabeth O'Neil",Bit-sliced index arithmetic,International Conference on Management of Data,2001,1
119,conf/sigmod/RossSS96,233361,"Divesh Srivastava, S. Sudarshan, Kenneth A. Ross",Materialized View Maintenance and Integrity Constraint Checking: Trading Space for Time,SIGMOD Conference,1996.0,"Kenneth A. Ross, Divesh Srivastava, S. Sudarshan",Materialized view maintenance and integrity constraint checking: trading space for time,International Conference on Management of Data,1996,1
120,conf/sigmod/RundensteinerKRCJM96,191989,"Young-Gook Ra, Viviane Crestana-Taube, Matthew C. Jones, Elke A. Rundensteiner, Pedro Jos Marrn, Harumi A. Kuno",The MultiView Project: Object-Oriented View Technology and Applications,SIGMOD Conference,1996.0,Jos A. Blakeley,Open object database management systems,International Conference on Management of Data,1994,0
121,conf/sigmod/ShenNSHS03,872849,"John Shepherd, Quan Z. Sheng, Du Q. Huynh, Jialie Shen, Anne H. H. Ngu",CMVF: A Novel Dimension Reduction Scheme for Efficient Indexing in A Large Image Database,SIGMOD Conference,2003.0,"Christof Bornhvd, Mehmet Altinel, Sailesh Krishnamurthy, C. Mohan, Hamid Pirahesh, Berthold Reinwald",DBCache: middle-tier database caching for highly scalable e-business architectures,International Conference on Management of Data,2003,0
122,conf/sigmod/ShenoyHSBBS00,335376,"Jayant R. Haritsa, Devavrat Shah, S. Sudarshan, Pradeep Shenoy, Mayank Bawa, Gaurav Bhalotia",Turbo-charging Vertical Mining of Large Databases,SIGMOD Conference,2000.0,"Pradeep Shenoy, Jayant R. Haritsa, S. Sundarshan, Gaurav Bhalotia, Mayank Bawa, Devavrat Shah",Turbo-charging vertical mining of large databases,International Conference on Management of Data,2000,1
123,conf/sigmod/SistlaW95,223844,Ouri Wolfson,Temporal Conditions and Integrity Constraints in Active Database Systems,SIGMOD Conference,1995.0,"A. Prasad Sistla, Ouri Wolfson",Temporal conditions and integrity constraints in active database systems,International Conference on Management of Data,1995,1
124,conf/sigmod/SrikantA96,233311,"Ramakrishnan Srikant, Rakesh Agrawal",Mining Quantitative Association Rules in Large Relational Tables,SIGMOD Conference,1996.0,"Ramakrishnan Srikant, Rakesh Agrawal",Mining quantitative association rules in large relational tables,International Conference on Management of Data,1996,1
125,conf/sigmod/SrikantA96,672836,"Ramakrishnan Srikant, Rakesh Agrawal",Mining Quantitative Association Rules in Large Relational Tables,SIGMOD Conference,1996.0,"Rakesh Agrawal, Ramakrishnan Srikant",Fast Algorithms for Mining Association Rules in Large Databases,Very Large Data Bases,1994,0
126,conf/sigmod/Stonebraker98,290602,Michael Stonebraker,Are We Working On the Right Problems? (Panel),SIGMOD Conference,1998.0,"Kimberly Keeton, David A. Patterson, Joseph M. Hellerstein",A case for intelligent disks (IDISKs),ACM SIGMOD Record,1998,0
127,conf/sigmod/SubramanianV98,375705,"Shivakumar Venkataraman, Subbu N. Subramanian",Cost-Based Optimization of Decision Support Queries Using Transient Views,SIGMOD Conference,1998.0,"Foto N. Afrati, Chen Li, Jeffrey D. Ullman",Generating efficient plans for queries using views,International Conference on Management of Data,2001,0
128,conf/sigmod/SzalayGKT00,335439,"Alexander S. Szalay, Donald R. Slutz, Ani Thakar, Jim Gray, Peter Z. Kunszt",Designing and Mining Multi-Terabyte Astronomy Archives: The Sloan Digital Sky Survey,SIGMOD Conference,2000.0,"Alexander S. Szalay, Peter Z. Kunszt, Ani Thakar, Jim Gray, Don Slutz, Robert J. Brunner",Designing and mining multi-terabyte astronomy archives: the Sloan Digital Sky Survey,International Conference on Management of Data,2000,1
129,conf/sigmod/TatarinovIHW01,764201,"Daniel S. Weld, Zachary G. Ives, Igor Tatarinov, Alon Y. Halevy",Updating XML,SIGMOD Conference,2001.0,"H. V. Jagadish, S. Al-Khalifa, A. Chapman, L. V. S. Lakshmanan, A. Nierman, S. Paparizos, J. M. Patel, D. Srivastava, N. Wiwatwattana, Y. Wu, C. Yu",TIMBER: A native XML database,The VLDB Journal  The International Journal on Very Large Data Bases,2002,0
130,conf/sigmod/Team95c,615222,The Access Team,Upsizing from File Server to Clent Server Architectures,SIGMOD Conference,1995.0,"Marjorie Templeton, Herbert Henley, Edward Maros, Darrel J. Van Buer",InterViso: dealing with the complexity of federated database access,The VLDB Journal  The International Journal on Very Large Data Bases,1995,0
131,conf/sigmod/ThaperGIK02,564741,"Piotr Indyk, Sudipto Guha, Nitin Thaper, Nick Koudas",Dynamic multidimensional histograms,SIGMOD Conference,2002.0,"Nitin Thaper, Sudipto Guha, Piotr Indyk, Nick Koudas",Dynamic multidimensional histograms,International Conference on Management of Data,2002,1
132,conf/sigmod/ThomasDM95,765516,"Stefan Deloch, Joachim Thomas, Nelson Mendona Mattos",Design and Implementation of Advanced Knowledge Processing in the KDMS KRISYS (Demonstration Description),SIGMOD Conference,1995.0,"Theo Hrder, Gnter Sauter, Joachim Thomas",The intrinsic problems of structural heterogeneity and an approach to their solution,The VLDB Journal  The International Journal on Very Large Data Bases,1999,0
133,conf/sigmod/Ullman03,872759,Jeffrey D. Ullman,Improving the Efficiency of Database-System Teaching,SIGMOD Conference,2003.0,Jeffrey D. Ullman,Improving the efficiency of database-system teaching,International Conference on Management of Data,2003,0
134,conf/sigmod/ViglasN02,564697,"Jeffrey F. Naughton, Stratis Viglas",Rate-based query optimization for streaming information sources,SIGMOD Conference,2002.0,"Stratis D. Viglas, Jeffrey F. Naughton",Rate-based query optimization for streaming information sources,International Conference on Management of Data,2002,1
135,conf/sigmod/VingralekBW94,191889,"Yuri Breitbart, Gerhard Weikum, Radek Vingralek",Distributed File Organization with Scalable Cost/Performance,SIGMOD Conference,1994.0,"Radek Vingralek, Yuri Breitbart, Gerhard Weikum",Distributed file organization with scalable cost/performance,International Conference on Management of Data,1994,0
136,conf/sigmod/WaasG00,277641,"Csar A. Galindo-Legaria, Florian Waas","Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer",SIGMOD Conference,2000.0,"A. Prasad Sistla, Ouri Wolfson, Yelena Yesha, Robert Sloan",Towards a theory of cost management for digital libraries and electronic commerce,ACM Transactions on Database Systems (TODS),1998,0
137,conf/sigmod/WaasG00,335451,"Csar A. Galindo-Legaria, Florian Waas","Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer",SIGMOD Conference,2000.0,"Florian Waas, Csar Galindo-Legaria","Counting, enumerating, and sampling of execution plans in a cost-based query optimizer",International Conference on Management of Data,2000,1
138,conf/sigmod/WangCMSSZ94,564799,"Kaizhong Zhang, Jason Tsong-Li Wang, Bruce A. Shapiro, Thomas G. Marr, Gung-Wei Chirn, Dennis Shasha",Combinatorial Pattern Discovery for Scientific Data: Some Preliminary Results,SIGMOD Conference,1994.0,"Dennis Shasha, Philippe Bonnet","Database tuning: principles, experiments, and troubleshooting techniques (part II)",International Conference on Management of Data,2002,0
139,conf/sigmod/WhiteD95,507341,"Seth J. White, David J. DeWitt",Implementing Crash Recovery in QuickStore: A Performance Study,SIGMOD Conference,1995.0,"Feng Tian, David J. DeWitt, Jianjun Chen, Chun Zhang",The design and performance evaluation of alternative XML storage strategies,ACM SIGMOD Record,2002,0
140,conf/sigmod/WodtkeWWDM97,253411,"Jeanine Weienfels, Dirk Wodtke, Angelika Kotz Dittrich, Gerhard Weikum, Peter Muth",The MENTOR Workbench for Enterprise-wide Workflow Management,SIGMOD Conference,1997.0,"Dirk Wodtke, Jeanine Weissenfels, Gerhard Weikum, Angelika Kotz Dittrich, Peter Muth",The MENTOR workbench for enterprise-wide workflow management,International Conference on Management of Data,1997,1
141,conf/sigmod/WynblattN01,191955,"Michael J. Wynblatt, Julio C. Navas",The Network is the Database: Data Management for Highly Distributed Systems,SIGMOD Conference,2001.0,"G. M. Bryan, W. E. Moore, B. J. Curry, K. W. Lodge, J. Geyer",The MEDUSA project: autonomous data management in a shared-nothing parallel database machine,International Conference on Management of Data,1994,0
142,conf/sigmod/WynblattN01,223816,"Michael J. Wynblatt, Julio C. Navas",The Network is the Database: Data Management for Highly Distributed Systems,SIGMOD Conference,2001.0,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",Broadcast disks: data management for asymmetric communication environments,International Conference on Management of Data,1995,0
143,conf/sigmod/WynblattN01,336577,"Michael J. Wynblatt, Julio C. Navas",The Network is the Database: Data Management for Highly Distributed Systems,SIGMOD Conference,2001.0,"Michael Gillmann, Jeanine Weissenfels, German Shegalov, Wolfgang Wonner, Gerhard Weikum",A goal-driven auto-configuration tool for the distributed workflow management system mentorlite,International Conference on Management of Data,2000,0
144,conf/sigmod/ZadorozhnyRVUB02,564702,"Tolga Urhan, Laura Bright, Vladimir Zadorozhny, Maria-Esther Vidal, Louiqa Raschid",Efficient evaluation of queries in a mediator for WebSources,SIGMOD Conference,2002.0,"Vladimir Zadorozhny, Louiqa Raschid, Maria Esther Vidal, Tolga Urhan, Laura Bright",Efficient evaluation of queries in a mediator for WebSources,International Conference on Management of Data,2002,0
145,conf/sigmod/ZhangNBB94,191850,"Bharat K. Bhargava, Aidong Zhang, Marian H. Nodine, Omran A. Bukhres",Ensuring Relaxed Atomicity for Flexible Transactions in Multidatabase Systems,SIGMOD Conference,1994.0,"Aidong Zhang, Marian Nodine, Bharat Bhargava, Omran Bukhres",Ensuring relaxed atomicity for flexible transactions in multidatabase systems,International Conference on Management of Data,1994,1
146,conf/sigmod/ZhangNDLL01,191919,"Guy M. Lohman, David J. DeWitt, Qiong Luo, Jeffrey F. Naughton, Chun Zhang",On Supporting Containment Queries in Relational Database Management Systems,SIGMOD Conference,2001.0,"Seth J. White, David J. DeWitt",QuickStore: a high performance mapped object store,International Conference on Management of Data,1994,0
147,conf/sigmod/ZhangZPTL03,872812,"Jun Zhang, Dimitris Papadias, Manli Zhu, Yufei Tao, Dik Lun Lee",Location-based Spatial Queries,SIGMOD Conference,,"Jun Zhang, Manli Zhu, Dimitris Papadias, Yufei Tao, Dik Lun Lee",Location-based spatial queries,International Conference on Management of Data,2003,1
148,conf/sigmod/ZhouWGGZWXYF03,872860,"Xueqing Gong, Kun Yue, Aoying Zhou, Zhimao Guo, Jianchang Xiao",TREX: DTD-Conforming XML to XML Transformations,SIGMOD Conference,2003.0,"Aoying Zhou, Qing Wang, Zhimao Guo, Xueqing Gong, Shihui Zheng, Hongwei Wu, Jianchang Xiao, Kun Yue, Wenfei Fan",TREX: DTD-conforming XML to XML transformations,International Conference on Management of Data,2003,0
149,conf/sigmod/ZhuSZ03,872866,"Yunyue Zhu, Xiaojian Zhao, Dennis Shasha",Query by Humming - in Action with its Technology Revealed,SIGMOD Conference,2003.0,"Yunyue Zhu, Dennis Shasha, Xiaojian Zhao",Query by humming: in action with its technology revealed,International Conference on Management of Data,2003,1
150,conf/vldb/AcharyaGP99,233340,"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",Aqua: A Fast Decision Support Systems Using Approximate Query Answers,VLDB,1999.0,"Sumit Ganguly, Phillip B. Gibbons, Yossi Matias, Avi Silberschatz",Bifocal sampling for skew-resistant join size estimation,International Conference on Management of Data,1996,0
151,conf/vldb/AgarwalADGNRS96,672017,"Sunita Sarawagi, Ashish Gupta, Rakesh Agrawal, Prasad Deshpande, Jeffrey F. Naughton, Sameet Agarwal, Raghu Ramakrishnan",On the Computation of Multidimensional Aggregates,VLDB,1996.0,"Venkatesh Ganti, Mong-Li Lee, Raghu Ramakrishnan",ICICLES: Self-Tuning Samples for Approximate Query Answering,Very Large Data Bases,2000,0
152,conf/vldb/AgrawalCN00,671701,"Surajit Chaudhuri, Sanjay Agrawal, Vivek R. Narasayya",Automated Selection of Materialized Views and Indexes in SQL Databases,,2000.0,"Sanjay Agrawal, Surajit Chaudhuri, Vivek R. Narasayya",Automated Selection of Materialized Views and Indexes in SQL Databases,Very Large Data Bases,2000,1
153,conf/vldb/AgrawalLSS95,672966,"King-Ip Lin, Harpreet S. Sawhney, Rakesh Agrawal, Kyuseok Shim","Fast Similarity Search in the Presence of Noise, Scaling, and Translation in Time-Series Databases",VLDB,1995.0,"Sarabjot S. Anand, David A. Bell, John G. Hughes",An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,Very Large Data Bases,1994,0
154,conf/vldb/AnandBH94,232691,"John G. Hughes, David A. Bell, Sarabjot S. Anand",An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,VLDB,1994.0,"Colin Bell, Anil Nerode, Raymond T. Ng, V. S. Subrahmanian",Implementing deductive databases by mixed integer programming,ACM Transactions on Database Systems (TODS),1996,0
155,conf/vldb/AnandBH94,872859,"John G. Hughes, David A. Bell, Sarabjot S. Anand",An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,VLDB,1994.0,"SungRan Cho, Sihem Amer-Yahia, Laks V. S. Lakshmanan, Divesh Srivastava",LockX: a system for efficiently querying secure XML,International Conference on Management of Data,2003,0
156,conf/vldb/BargaP95,673302,"Roger S. Barga, Calton Pu",A Practical and Modular Implementation of Extended Transaction Models,VLDB,1995.0,"Laurent Amsaleg, Michael J. Franklin, Olivier Gruber",Efficient Incremental Garbage Collection for Client-Server Object Database Systems,Very Large Data Bases,1995,0
157,conf/vldb/BarjaPFWD94,290601,"M. Howard Williams, Norman W. Paton, Andrew Dinn, Maria L. Barja, Alvaro A. A. Fernandes",An Effective Deductive Object-Oriented Database Through Language Integration,VLDB,1994.0,"G. Kappel, W. Retschitzegger",The TriGS active object-oriented database system- an overview,ACM SIGMOD Record,1998,0
158,conf/vldb/BaulierBKS98,671167,"Henry F. Korth, Jerry Baulier, Abraham Silberschatz, Stephen Blott",A Database System for Real-Time Event Aggregation in Telecommunication,VLDB,1998.0,"Jerry Baulier, Stephen Blott, Henry F. Korth, Abraham Silberschatz",A Database System for Real-Time Event Aggregation in Telecommunication,Very Large Data Bases,1998,0
159,conf/vldb/BaumgartnerFG01a,672189,"Sergio Flesca, Robert Baumgartner, Georg Gottlob",Supervised Wrapper Generation with Lixto,VLDB,2001.0,"Robert Baumgartner, Sergio Flesca, Georg Gottlob",Supervised Wrapper Generation with Lixto,Very Large Data Bases,2001,1
160,conf/vldb/BenediktCFRZZ02,872860,"Michael Benedikt, Aoying Zhou, Rajeev Rastogi, Shihui Zheng, Chee Yong Chan, Wenfei Fan",DTD-Directed Publishing with Attribute Translation Grammars,VLDB,2002.0,"Aoying Zhou, Qing Wang, Zhimao Guo, Xueqing Gong, Shihui Zheng, Hongwei Wu, Jianchang Xiao, Kun Yue, Wenfei Fan",TREX: DTD-conforming XML to XML transformations,International Conference on Management of Data,2003,0
161,conf/vldb/BerchtoldKK96,304232,"Hans-Peter Kriegel, Stefan Berchtold, Daniel A. Keim",The X-tree : An Index Structure for High-Dimensional Data,VLDB,1996.0,"Alexander Hinneburg, Daniel A. Keim",Clustering methods for large databases: from the past to the future,International Conference on Management of Data,1999,0
162,conf/vldb/BerckenS01,672197,"Jochen Van den Bercken, Bernhard Seeger",An Evaluation of Generic Bulk Loading Techniques,VLDB,2001.0,"Jochen Van den Bercken, Bernhard Seeger",An Evaluation of Generic Bulk Loading Techniques,Very Large Data Bases,2001,1
163,conf/vldb/Bernstein94,672999,Philip A. Bernstein,PC Database Systems - Present and Future,VLDB,1994.0,Philip A. Bernstein,PC Database Systems - Present and Future,Very Large Data Bases,1994,1
164,conf/vldb/BernsteinD94,604267,"Philip A. Bernstein, Umeshwar Dayal",An Overview of Repository Technology,VLDB,1994.0,"Salvatore J. Stolfo, Wenke Lee, Philip K. Chan, Wei Fan, Eleazar Eskin",Data mining-based intrusion detectors: an overview of the columbia IDS project,ACM SIGMOD Record,2001,0
165,conf/vldb/BernsteinHJRW00,671679,"Gio Wiederhold, Erhard Rahm, Matthias Jarke, Laura M. Haas, Philip A. Bernstein",Panel: Is Generic Metadata Management Feasible?,VLDB,2000.0,"Junghoo Cho, Hector Garcia-Molina",The Evolution of the Web and Implications for an Incremental Crawler,Very Large Data Bases,2000,0
166,conf/vldb/BertinoBFS96,673475,"Elena Ferrari, Pierangela Samarati, Claudio Bettini, Elisa Bertino",Supporting Periodic Authorizations and Temporal Reasoning in Database Access Control,VLDB,1996.0,"Elisa Bertino, Claudio Bettini, Elena Ferrari, Pierangela Samarati",Supporting Periodic Authorizations and Temporal Reasoning in Database Access Control,Very Large Data Bases,1996,1
